;0;tier;1;2;3;4;genre
0;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;background music
1;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;beautiful music
2;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;elevator music
3;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;furniture music
4;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;lounge music
5;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;middle of the road
6;easy_listening;1;easy_listening;easy_listening;easy_listening;easy_listening;new-age music
